address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"5545 NW Loop 410,Ste 101,San Antonio, TX 78238",Vapor's Treat,San Antonio,,Juice Bars & Smoothies/Vape Shops/Bubble Tea,,,,TX,5545 NW Loop 410,78238
"5500 Babcock Rd,Ste 116,San Antonio, TX 78240",JY Ramen,San Antonio,10/6/2017,Ramen,10/19/2020,4,213,TX,5500 Babcock Rd,78240
"11010 Culebra,Ste 102,San Antonio, TX 78253",Spoon It! Froyo & More,San Antonio,3/4/2011,Ice Cream & Frozen Yogurt,9/19/2020,3,51,TX,11010 Culebra,78253
"18816 Fm 2252 Nacogdoches,# F,San Antonio, TX 78266",Carmen's Specialties BUBBLE Tea & Gifts,San Antonio,,Shopping/Food,,,,TX,18816 Fm 2252 Nacogdoches,78266
"6301 NW Loop 410,Ste E01 Dining Pavillion Entrance,San Antonio, TX 78238",Poke-Yi,San Antonio,4/2/2019,Sushi Bars/Coffee & Tea/Poke,10/9/2020,4,46,TX,6301 NW Loop 410,78238
"3505 Wurzbach Rd,Ste 102,San Antonio, TX 78238",Sichuan House,San Antonio,5/24/2015,Szechuan/Asian Fusion/Tapas/Small Plates,11/1/2020,4,721,TX,3505 Wurzbach Rd,78238
"110 N Crossroads Blvd,San Antonio, TX 78201",Charcoal Grill,San Antonio,2/15/2019,Barbeque,10/15/2020,4,14,TX,110 N Crossroads Blvd,78201
"6180 Wurzbach Rd,San Antonio, TX 78240",Pho Hong Phat,San Antonio,8/7/2011,Vietnamese,10/19/2020,3,223,TX,6180 Wurzbach Rd,78240
"6424 NW Lp 410,Ste 104,San Antonio, TX 78238",Pho Ha Long,San Antonio,1/21/2008,Vietnamese,10/27/2020,4,383,TX,6424 NW Lp 410,78238
"5306 Broadway St,San Antonio, TX 78209",Habibi Cafe,San Antonio,5/27/2014,Hookah Bars/Mediterranean/Desserts,8/10/2020,4,108,TX,5306 Broadway St,78209
"2177 NW Military Hwy,San Antonio, TX 78213",Thai Topaz,San Antonio,3/5/2014,Thai/Noodles,11/1/2020,4,272,TX,2177 NW Military Hwy,78213
"21038 US Hwy 281 N,Ste 103,San Antonio, TX 78258",Yum Thai 2,San Antonio,8/12/2011,Vietnamese/Thai,10/5/2020,3,168,TX,21038 US Hwy 281 N,78258
"4230 McCullough Ave,Ste 2,San Antonio, TX 78212",Pho Kim Long,San Antonio,8/15/2013,Vietnamese/Chinese,11/1/2020,4,272,TX,4230 McCullough Ave,78212
"410 Valley Hi Dr,Ste 205,San Antonio, TX 78227",Sukhothai Restaurant,San Antonio,2/11/2018,Thai/Chinese/Asian Fusion,10/26/2020,4,116,TX,410 Valley Hi Dr,78227
"19178 Blanco Rd,Ste 305,San Antonio, TX 78258",Heavenly Pho Vietnamese Cuisine,San Antonio,8/15/2013,Vietnamese/Thai/Chinese,10/30/2020,3,276,TX,19178 Blanco Rd,78258
"5440 Babcock Rd,Ste 135,San Antonio, TX 78240",Thai Lao Orchid,San Antonio,1/28/2015,Vietnamese/Thai,10/18/2020,4,113,TX,5440 Babcock Rd,78240
"9329 Wurzbach Rd,Ste 101,San Antonio, TX 78240",Naara Cafe,San Antonio,7/17/2009,Middle Eastern/Hookah Bars/Coffee & Tea,11/1/2020,4,215,TX,9329 Wurzbach Rd,78240
"5511 N W Lp 1604,Ste 115,San Antonio, TX 78253",Yum Thai Restaurant,San Antonio,10/15/2011,Thai,10/20/2020,3,263,TX,5511 N W Lp 1604,78253
"11223 Potranco Rd,Ste 202,San Antonio, TX 78253",Real Pho,San Antonio,6/22/2016,Vietnamese/Bubble Tea,8/17/2020,4,169,TX,11223 Potranco Rd,78253
"13777 Nacogdoches Rd,San Antonio, TX 78217",Pho La,San Antonio,5/22/2015,Vietnamese/Thai/Chinese,9/28/2020,4,125,TX,13777 Nacogdoches Rd,78217
"5500 Babcock Rd,Ste 102,San Antonio, TX 78240",Kababchi Grill,San Antonio,7/17/2017,Middle Eastern/Mediterranean/Persian/Iranian,10/13/2020,4,142,TX,5500 Babcock Rd,78240
"9902 Potranco Rd,San Antonio, TX 78251",Thai Hut,San Antonio,7/26/2009,Thai/Chinese/Mongolian,9/27/2020,3,226,TX,9902 Potranco Rd,78251
"912 Pat Booker Rd,Universal City, TX 78148",Tabares Phillippine Market,Universal City,11/12/2010,Grocery,8/24/2019,4,28,TX,912 Pat Booker Rd,78148
"4065 Medical Dr,San Antonio, TX 78229",Jasmine Thai Restaurant,San Antonio,12/25/2005,Thai,2/19/2020,4,131,TX,4065 Medical Dr,78229
"6812 Bandera Rd,Ste 101,Leon Valley, TX 78238",Deco Cafe Filipiniana,Leon Valley,7/11/2015,Buffets/Coffee & Tea/Filipino,7/25/2020,4,73,TX,6812 Bandera Rd,78238
"2921 Pat Booker Rd,Ste 120B,Universal City, TX 78148",Pho 4 Star,Universal City,7/21/2013,Vietnamese/Thai/Seafood,,4,330,TX,2921 Pat Booker Rd,78148
"6565 Babcock Rd,Ste 19,San Antonio, TX 78249",Nama Ramen,San Antonio,3/15/2015,Ramen/Sushi Bars,10/26/2020,3,691,TX,6565 Babcock Rd,78249
"2535 NW Loop 410,San Antonio, TX 78230",Kai Sushi,San Antonio,9/18/2011,Japanese/Asian Fusion/Chinese,9/11/2020,3,204,TX,2535 NW Loop 410,78230
