address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"3005 Silver Creek Rd,Ste 174,San Jose, CA 95121",Voila Bakery And Tea,San Jose,1/5/2019,Bakeries/Coffee & Tea/Desserts,10/27/2020,4,103,CA,3005 Silver Creek Rd,95121
"1601 Branham Ln,Spc 3,San Jose, CA 95118",Milk Tea Lab,San Jose,8/7/2019,Bubble Tea/Juice Bars & Smoothies,10/30/2020,4,226,CA,1601 Branham Ln,95118
"1816 Tully Rd,Ste 166,San Jose, CA 95122",Bubbly,San Jose,1/21/2017,Bubble Tea,10/31/2020,4,465,CA,1816 Tully Rd,95122
"4306 Moorpark Ave,San Jose, CA 95129",N7 Draft Tea + Coffee,San Jose,6/10/2020,Coffee & Tea/Bubble Tea,10/27/2020,4,77,CA,4306 Moorpark Ave,95129
"375 Saratoga Ave,San Jose, CA 95129",7 Leaves Cafe,San Jose,5/28/2019,Bubble Tea/Coffee & Tea/Macarons,11/1/2020,4,413,CA,375 Saratoga Ave,95129
"2390 Almaden Rd,Ste 30,San Jose, CA 95125",Milk + Ice,San Jose,1/23/2019,Ice Cream & Frozen Yogurt/Desserts/Bubble Tea,10/25/2020,4,221,CA,2390 Almaden Rd,95125
"1694 Berryessa Rd,San Jose, CA 95133",Toco Tea,San Jose,3/31/2018,Bubble Tea,10/30/2020,4,533,CA,1694 Berryessa Rd,95133
"19620 Stevens Creek Blvd,Ste 180,Cupertino, CA 95014",Tiger Sugar - Cupertino,Cupertino,10/7/2020,Bubble Tea/Coffee & Tea/Desserts,11/1/2020,4,94,CA,19620 Stevens Creek Blvd,95014
"14554 Big Basin Way,Saratoga, CA 95070",Tea Lyfe Saratoga,Saratoga,8/23/2020,Bubble Tea/Coffee & Tea/Desserts,10/27/2020,4,39,CA,14554 Big Basin Way,95070
"3276 S White Rd,San Jose, CA 95148",Pekoe,San Jose,1/3/2015,Coffee & Tea/Bubble Tea/Tea Rooms,10/31/2020,4,2316,CA,3276 S White Rd,95148
"326 N Santa Cruz Ave,Los Gatos, CA 95030",Glazier,Los Gatos,11/30/2018,Ice Cream & Frozen Yogurt/Bubble Tea/Coffee & Tea,3/17/2020,4,86,CA,326 N Santa Cruz Ave,95030
"3125 Mission College Blvd,Santa Clara, CA 95054",World Wrapps 2.0,Santa Clara,11/10/2017,Wraps/Bubble Tea/Fast Food,10/31/2020,4,196,CA,3125 Mission College Blvd,95054
"686 Barber Ln,Milpitas, CA 95035",Honey Creme,Milpitas,8/18/2018,Ice Cream & Frozen Yogurt/Bubble Tea,10/20/2020,3,171,CA,686 Barber Ln,95035
"374 E Santa Clara St,San Jose, CA 95113",Kali Noodles and Tea Bar,San Jose,8/22/2016,Vietnamese/Coffee & Tea/Noodles,10/23/2020,4,301,CA,374 E Santa Clara St,95113
"1030 Castro St,Ste A,Mountain View, CA 94040",Oh! Honey Snow Ice,Mountain View,8/24/2019,Shaved Ice/Desserts/Bubble Tea,7/16/2020,4,43,CA,1030 Castro St,94040
"43360 Mission Blvd,Ste 120,Fremont, CA 94539",TEAZENTEA FREMONT,Fremont,8/1/2020,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,10/31/2020,4,44,CA,43360 Mission Blvd,94539
"1147 S De Anza Blvd,San Jose, CA 95129",Yifang Taiwan Fruit Tea 一芳台灣水果茶,San Jose,9/6/2020,Bubble Tea/Juice Bars & Smoothies,10/31/2020,3,7,CA,1147 S De Anza Blvd,95129
"3147 Mission College Blvd,Santa Clara, CA 95054",Pho Hoa Noodle Soup & Jazen Tea,Santa Clara,7/26/2016,Vietnamese/Bubble Tea,10/24/2020,3,405,CA,3147 Mission College Blvd,95054
"20956 Homestead Rd,Ste D,Cupertino, CA 95014",RareTea,Cupertino,9/30/2019,Bubble Tea/Coffee & Tea,10/5/2020,4,80,CA,20956 Homestead Rd,95014
"4055 Evergreen Village Sq,Ste 150,San Jose, CA 95135",Yoogool,San Jose,7/30/2012,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/2/2020,3,140,CA,4055 Evergreen Village Sq,95135
"587 E El Camino Real,Sunnyvale, CA 94087",Chick & Tea,Sunnyvale,6/15/2018,Taiwanese/Bubble Tea,10/25/2020,3,161,CA,587 E El Camino Real,94087
"372 Barber Ln,Milpitas, CA 95035",Gong Cha,Milpitas,4/7/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/18/2020,3,186,CA,372 Barber Ln,95035
"522 Barber Ln,Milpitas, CA 95035",Shihlin Taiwan Street Snacks,Milpitas,12/20/2016,Taiwanese/Fast Food,10/24/2020,4,636,CA,522 Barber Ln,95035
"872 Laurel St,San Carlos, CA 94070",Boba Guys,San Carlos,5/19/2017,Bubble Tea,10/28/2020,4,552,CA,872 Laurel St,94070
"55 N Milpitas Blvd,Milpitas, CA 95035",Teasociety,Milpitas,5/11/2016,Coffee & Tea/Desserts/Juice Bars & Smoothies,10/30/2020,3,373,CA,55 N Milpitas Blvd,95035
"165 University Ave,Palo Alto, CA 94301",T4,Palo Alto,10/26/2014,Juice Bars & Smoothies/Coffee & Tea/Bubble Tea,10/26/2020,3,359,CA,165 University Ave,94301
"114 Cochrane Plz,Morgan Hill, CA 95037",T4 Morgan Hill,Morgan Hill,4/30/2017,Bubble Tea/Tea Rooms/Juice Bars & Smoothies,10/31/2020,4,129,CA,114 Cochrane Plz,95037
"3623 Thornton Ave,Fremont, CA 94536",99% Tea House,Fremont,7/22/2016,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/31/2020,4,462,CA,3623 Thornton Ave,94536
"1590 Washington Blvd,Fremont, CA 94539",Freshie Tea,Fremont,5/27/2018,Bubble Tea/Juice Bars & Smoothies/Ice Cream & Frozen Yogurt,9/5/2020,4,107,CA,1590 Washington Blvd,94539
"456 Cambridge Ave,Palo Alto, CA 94306",Pop Tea Bar,Palo Alto,6/14/2015,Bubble Tea/Coffee & Tea,10/4/2020,4,271,CA,456 Cambridge Ave,94306
"11 Camp Evers Ln,Scotts Valley, CA 95066",Soul Sweets The Tea House,Scotts Valley,11/20/2019,Coffee & Tea/Bubble Tea/Ice Cream & Frozen Yogurt,10/29/2020,4,69,CA,11 Camp Evers Ln,95066
"39269 Cedar Blvd,Newark, CA 94560",TeaTop,Newark,3/29/2018,Bubble Tea/Coffee & Tea,10/4/2020,4,170,CA,39269 Cedar Blvd,94560
"1350 S Park Victoria Dr,Ste 30,Milpitas, CA 95035",Quickly,Milpitas,10/29/2009,Coffee & Tea/Asian Fusion/Bubble Tea,10/27/2020,2,257,CA,1350 S Park Victoria Dr,95035
"34956 Newark Blvd,Newark, CA 94560",MandRo Teahouse,Newark,8/25/2017,Bubble Tea/Shaved Ice,10/29/2020,4,504,CA,34956 Newark Blvd,94560
"211 S 9th St,San Jose, CA 95112",Tea Degree,San Jose,1/18/2020,Bubble Tea,1/18/2020,3,1,CA,211 S 9th St,95112
"2285 McKee Rd,San Jose, CA 95116",Tapioca Express,San Jose,8/28/2009,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/23/2020,2,210,CA,2285 McKee Rd,95116
"1183 S De Anza Blvd,Ste 10,San Jose, CA 95129",85°C Bakery Cafe,San Jose,4/24/2014,Bakeries/Coffee & Tea/Patisserie/Cake Shop,10/10/2020,3,998,CA,1183 S De Anza Blvd,95129
"1600 S De Anza Blvd,Ste 20,San Jose, CA 95129",QQQ Tea,San Jose,11/30/2006,Coffee & Tea,6/29/2020,3,129,CA,1600 S De Anza Blvd,95129
"1696 Tully Rd,San Jose, CA 95122",Coffee Lovers,San Jose,9/1/2018,Bubble Tea/Coffee & Tea/Breakfast & Brunch,10/29/2020,3,111,CA,1696 Tully Rd,95122
"1710 N Milpitas Blvd,Milpitas, CA 95035",Tapioca Express,Milpitas,1/13/2007,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,7/17/2020,3,265,CA,1710 N Milpitas Blvd,95035
"89 S Park Victoria Dr,Milpitas, CA 95035",BAMBU,Milpitas,6/5/2012,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/18/2020,3,227,CA,89 S Park Victoria Dr,95035
"439 Waverley St,Palo Alto, CA 94301",Gong Cha,Palo Alto,2/14/2015,Bubble Tea,10/28/2020,4,342,CA,439 Waverley St,94301
"Bay Area, CA 94544",Bay Bridge Coffee and Tea,Bay Area,8/7/2016,Coffee & Tea/Bubble Tea/Food Stands,6/3/2018,2,3,CA,"Bay Area, CA 94544",94544
"39030 Paseo Padre Pkwy,Fremont, CA 94538",TECO Tea & Coffee Bar,Fremont,10/22/2017,Coffee & Tea/Desserts/Bubble Tea,10/15/2020,4,384,CA,39030 Paseo Padre Pkwy,94538
"540 Bryant St,Ste 100B,Palo Alto, CA 94301",Sharetea,Palo Alto,6/13/2016,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/7/2020,3,202,CA,540 Bryant St,94301
"34133 Fremont Blvd,Fremont, CA 94555",Yi Fang Taiwan Fruit Tea,Fremont,2/15/2020,Bubble Tea/Juice Bars & Smoothies,10/31/2020,4,84,CA,34133 Fremont Blvd,94555
"1834 Tully Rd,San Jose, CA 95122",Jazen Tea,San Jose,9/20/2012,Coffee & Tea,8/26/2020,3,784,CA,1834 Tully Rd,95122
"2086 Newpark Mall,Ste 1036,Newark, CA 94560",It's Boba Time,Newark,10/30/2019,Bubble Tea/Juice Bars & Smoothies,10/31/2020,4,44,CA,2086 Newpark Mall,94560
"5815 Cottle Rd,San Jose, CA 95123",Pho Boba,San Jose,8/16/2018,Vietnamese/Bubble Tea,10/10/2020,3,85,CA,5815 Cottle Rd,95123
"1000 Lafayette St,Ste F,Santa Clara, CA 95050",Butterfly,Santa Clara,3/2/2017,Bubble Tea/Juice Bars & Smoothies/Sandwiches,9/9/2020,4,171,CA,1000 Lafayette St,95050
"1641 Hollenbeck Ave,Sunnyvale, CA 94087",Gong Cha,Sunnyvale,4/2/2017,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/16/2020,4,125,CA,1641 Hollenbeck Ave,94087
"8650 San Ysidro Ave,Ste 102,Gilroy, CA 95020",Star Tea,Gilroy,2/27/2017,Bubble Tea/Juice Bars & Smoothies,10/20/2020,4,122,CA,8650 San Ysidro Ave,95020
"1788 Decoto Rd,Union City, CA 94587",CAFFE:iN,Union City,1/21/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/25/2020,4,307,CA,1788 Decoto Rd,94587
"5632 Thornton Ave,Newark, CA 94560",Bon Mange,Newark,8/28/2020,Bubble Tea/Shaved Ice/Coffee & Tea,10/31/2020,4,3,CA,5632 Thornton Ave,94560
"1712 Miramonte Ave,Ste A,Mountain View, CA 94040",Tea Annie,Mountain View,8/14/2015,Bubble Tea/Tea Rooms/Juice Bars & Smoothies,10/17/2020,4,165,CA,1712 Miramonte Ave,94040
"969 Story Rd,Ste 6033,San Jose, CA 95122",Teazu,San Jose,2/3/2018,Bubble Tea/Tea Rooms/Coffee & Tea,10/18/2020,3,260,CA,969 Story Rd,95122
"189 W Washington Ave,Sunnyvale, CA 94086",BAMBU,Sunnyvale,12/12/2013,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/22/2020,3,382,CA,189 W Washington Ave,94086
"5353 Almaden Expy,Ste 90,San Jose, CA 95118",Yopop,San Jose,2/26/2012,Desserts/Ice Cream & Frozen Yogurt/Coffee & Tea,10/3/2020,4,126,CA,5353 Almaden Expy,95118
"46809 Warm Springs Blvd,Fremont, CA 94539",Teaspoon,Fremont,10/9/2020,Bubble Tea/Coffee & Tea/Shaved Snow,10/31/2020,4,6,CA,46809 Warm Springs Blvd,94539
"2090 N Capitol Ave,Ste C,San Jose, CA 95132",Kokonut Desserts,San Jose,6/22/2019,Desserts/Bubble Tea/Juice Bars & Smoothies,10/28/2020,4,123,CA,2090 N Capitol Ave,95132
"2255 The Alameda,Santa Clara, CA 95050",Woof's Bar,Santa Clara,11/10/2019,Bubble Tea/Bars/Juice Bars & Smoothies,10/23/2020,4,130,CA,2255 The Alameda,95050
"2936 Aborn Square Rd,San Jose, CA 95121",i-Tea,San Jose,8/22/2016,Bubble Tea/Tea Rooms/Juice Bars & Smoothies,10/30/2020,4,511,CA,2936 Aborn Square Rd,95121
"212 Barber Ct,Milpitas, CA 95035",Yi Fang Taiwan Fruit Tea,Milpitas,1/11/2020,Bubble Tea/Juice Bars & Smoothies,10/27/2020,4,210,CA,212 Barber Ct,95035
"10881 N Wolfe Rd,Cupertino, CA 95014",Ten Ren Tea,Cupertino,2/20/2006,Bubble Tea/Tea Rooms,10/28/2020,4,935,CA,10881 N Wolfe Rd,95014
"989 Story Rd,Ste 8018,San Jose, CA 95122",Tea Lyfe Drinks,San Jose,1/23/2015,Bubble Tea/Coffee & Tea/Desserts,10/30/2020,4,995,CA,989 Story Rd,95122
"110 E San Fernando St,San Jose, CA 95112",Breaktime Tea,San Jose,1/17/2013,Cafes/Bubble Tea,10/20/2020,4,581,CA,110 E San Fernando St,95112
"1576 Branham Ln,San Jose, CA 95118",Boba Pub,San Jose,9/18/2014,Bubble Tea,10/20/2020,4,549,CA,1576 Branham Ln,95118
"1055 E Brokaw Rd,Ste 40,San Jose, CA 95131",Bobaholics,San Jose,11/15/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/31/2020,4,299,CA,1055 E Brokaw Rd,95131
"20488 Stevens Creek Blvd,Ste 2040,Cupertino, CA 95014",Happy Lemon,Cupertino,5/7/2016,Bubble Tea/Juice Bars & Smoothies,10/26/2020,4,779,CA,20488 Stevens Creek Blvd,95014
"1743 Berryessa Rd,San Jose, CA 95131",7 Leaves Cafe,San Jose,1/29/2019,Coffee & Tea,10/29/2020,4,922,CA,1743 Berryessa Rd,95131
"1160 N Capitol Ave,San Jose, CA 95312",Tastea,San Jose,4/12/2017,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,10/28/2020,4,868,CA,1160 N Capitol Ave,95312
"3245 Sierra Rd,San Jose, CA 95132",Tra Temptation,San Jose,4/15/2018,Coffee & Tea/Bubble Tea/Specialty Food,10/6/2020,4,255,CA,3245 Sierra Rd,95132
"567 Coleman Ave,Ste 10,San Jose, CA 95110",Happy Lemon,San Jose,6/19/2018,Bubble Tea/Juice Bars & Smoothies,11/1/2020,4,195,CA,567 Coleman Ave,95110
"392 E Taylor St,San Jose, CA 95112",Sinceretea,San Jose,8/12/2017,Bubble Tea/Coffee & Tea,10/5/2020,4,362,CA,392 E Taylor St,95112
"6158 Bollinger Rd,San Jose, CA 95129",Tea Top,San Jose,7/5/2015,Tea Rooms,10/23/2020,4,505,CA,6158 Bollinger Rd,95129
"52 S First St,San Jose, CA 95113",Tiger Milk Boba Bar,San Jose,5/19/2020,Bubble Tea,10/23/2020,4,137,CA,52 S First St,95113
"956 Story Rd,San Jose, CA 95122",Lucky Tea,San Jose,2/9/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/27/2020,4,161,CA,956 Story Rd,95122
"10787 S Blaney Ave,Cupertino, CA 95014",TP Tea,Cupertino,7/15/2018,Bubble Tea/Coffee & Tea,10/31/2020,4,646,CA,10787 S Blaney Ave,95014
