address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"301 W Valley Blvd,Unit 102,San Gabriel, CA 91776",The Alley,San Gabriel,9/23/2018,Bubble Tea/Coffee & Tea,10/31/2020,3,388,CA,301 W Valley Blvd,91776
"238 S Arroyo Pkwy,Ste 110,Pasadena, CA 91105",Miss Cheese Tea Cafe,Pasadena,1/5/2019,Bubble Tea/Desserts/Creperies,10/31/2020,4,946,CA,238 S Arroyo Pkwy,91105
"1000 Universal Studios Blvd,Ste 143,Universal City, CA 91608",Mini Monster,Universal City,8/13/2017,Bubble Tea/Coffee & Tea/Desserts,10/4/2020,4,233,CA,1000 Universal Studios Blvd,91608
"701 S Vermont Ave,Los Angeles, CA 90005",It's Boba Time,Los Angeles,9/9/2006,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/26/2020,4,883,CA,701 S Vermont Ave,90005
"1457 E Valley Blvd,Alhambra, CA 91801",Moo Tea,Alhambra,7/2/2020,Tea Rooms/Bubble Tea/Juice Bars & Smoothies,10/26/2020,4,75,CA,1457 E Valley Blvd,91801
"519 S Fairfax Ave,Los Angeles, CA 90036",Pho Saigon Pearl,Los Angeles,10/11/2016,Vietnamese/Noodles/Bubble Tea,10/29/2020,4,763,CA,519 S Fairfax Ave,90036
"1847 W Redondo Beach Blvd,Gardena, CA 90249",R&B Tea Gardena,Gardena,10/17/2019,Bubble Tea/Tea Rooms,11/1/2020,4,134,CA,1847 W Redondo Beach Blvd,90249
"20 E Colorado Blvd,Ste 103,Pasadena, CA 91105",The Alley,Pasadena,6/24/2020,Bubble Tea/Coffee & Tea,10/24/2020,3,27,CA,20 E Colorado Blvd,91105
"1709 Pico Blvd,Santa Monica, CA 90405",Dr T House,Santa Monica,9/8/2019,Bubble Tea/Juice Bars & Smoothies/Taiwanese,10/10/2020,4,98,CA,1709 Pico Blvd,90405
"10912 Le Conte Ave,Los Angeles, CA 90024",Ichi,Los Angeles,12/27/2019,Bubble Tea/Sushi Bars,11/1/2020,4,89,CA,10912 Le Conte Ave,90024
"603 S Mariposa Ave,Ste 101,Los Angeles, CA 90005",White and Brown,Los Angeles,1/5/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/20/2020,4,179,CA,603 S Mariposa Ave,90005
"746 E Colorado Blvd,Pasadena, CA 91101",7 Tea,Pasadena,10/23/2019,Coffee & Tea/Desserts/Bubble Tea,10/29/2020,4,58,CA,746 E Colorado Blvd,91101
"534 E Valley Blvd,Ste 6,San Gabriel, CA 91776",Yifang Taiwan Fruit Tea,San Gabriel,2/14/2020,Bubble Tea/Tea Rooms/Beverage Store,11/1/2020,4,193,CA,534 E Valley Blvd,91776
"1055 Broxton Ave,Los Angeles, CA 90024",Sharetea,Los Angeles,12/10/2019,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/28/2020,4,93,CA,1055 Broxton Ave,90024
"10967 Weyburn Ave,Los Angeles, CA 90024",Junbi - Westwood,Los Angeles,2/10/2018,Bubble Tea/Tea Rooms,10/24/2020,4,475,CA,10967 Weyburn Ave,90024
"528 S Western Ave,Los Angeles, CA 90020",Dragon Boba,Los Angeles,5/28/2020,Desserts/Bubble Tea/Coffee & Tea,10/31/2020,4,87,CA,528 S Western Ave,90020
"2010 Sawtelle Blvd,West Los Angeles, CA 90025",Yi Fang Taiwan Fruit Tea,West Los Angeles,7/27/2020,Bubble Tea,11/1/2020,4,83,CA,2010 Sawtelle Blvd,90025
"9663 Reseda Blvd,Los Angeles, CA 91324",Bon Bon Tea House,Los Angeles,9/26/2014,Coffee & Tea/Bubble Tea,10/30/2020,4,1580,CA,9663 Reseda Blvd,91324
"10250 Santa Monica Blvd,Ste 1,Los Angeles, CA 90067",Wushiland Boba,Los Angeles,8/28/2019,Bubble Tea,10/31/2020,4,155,CA,10250 Santa Monica Blvd,90067
"3407 W 6th St,Ste 101B,Los Angeles, CA 90020",Tan-Cha,Los Angeles,1/14/2018,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,10/24/2020,4,372,CA,3407 W 6th St,90020
"1670 Beverly Blvd,Los Angeles, CA 90026",Boba Guys,Los Angeles,1/7/2019,Bubble Tea,10/31/2020,4,305,CA,1670 Beverly Blvd,90026
"11870 Santa Monica Blvd,Los Angeles, CA 90025",Percolate,Los Angeles,11/2/2017,Coffee & Tea/Bubble Tea,10/29/2020,4,480,CA,11870 Santa Monica Blvd,90025
