address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"85 W Algonquin Rd,Ste 140,Arlington Heights, IL 60005",B Happy Cafe,Arlington Heights,8/2/2016,Sandwiches/Bubble Tea/Noodles,6/28/2018,4,3,IL,85 W Algonquin Rd,60005
"2230 Western Ave,Chicago, IL 60608",Canton Star,Chicago,6/1/2013,Chinese/Thai,5/25/2019,3,10,IL,2230 Western Ave,60608
"1065 W Argyle St,Chicago, IL 60640",Pho 777,Chicago,11/29/2005,Vietnamese,10/9/2020,3,525,IL,1065 W Argyle St,60640
"1040 W Granville Ave,Chicago, IL 60660",The Thai Grill & Noodle Bar,Chicago,2/27/2006,Thai/Noodles,10/30/2020,3,187,IL,1040 W Granville Ave,60660
"2015 W Rice St,Melrose Park, IL 60160",La Dulce Vida Neveria,Melrose Park,1/8/2012,Ice Cream & Frozen Yogurt/Juice Bars & Smoothies,10/30/2020,4,56,IL,2015 W Rice St,60160
"2428 N Ashland Ave,Chicago, IL 60614",Asian Cajun,Chicago,1/24/2016,Cajun/Creole/Seafood/Asian Fusion,10/31/2020,4,263,IL,2428 N Ashland Ave,60614
"1624 W Belmont Ave,Chicago, IL 60657",Asian Avenue,Chicago,9/23/2006,Thai/Sushi Bars,4/19/2019,3,83,IL,1624 W Belmont Ave,60657
"2547 W Lawrence Ave,Suite# B,Chicago, IL 60625",Kimberli Sushi Bar & Thai Cuisine,Chicago,9/28/2011,Sushi Bars/Thai/Ramen,10/31/2020,3,137,IL,2547 W Lawrence Ave,60625
"844 N Roselle Rd,Hoffman Estates, IL 60194",Asian Noodle House,Hoffman Estates,9/4/2006,Chinese/Malaysian/Noodles,10/30/2020,4,486,IL,844 N Roselle Rd,60194
"665 Pasquinelli Dr,Ste 106,Westmont, IL 60559",Oriental Food House,Westmont,7/29/2010,Taiwanese/Chinese/Seafood,11/17/2019,4,28,IL,665 Pasquinelli Dr,60559
"1608 E Algonquin Rd,Schaumburg, IL 60173",Hong Kong Cafe,Schaumburg,1/23/2007,Chinese/Noodles/Soup,10/26/2020,4,193,IL,1608 E Algonquin Rd,60173
"11061 W Touhy Ave,Concourse H, Gate H1,Terminal 3,Chicago, IL 60666",Argo Tea,Chicago,4/13/2014,Coffee & Tea,11/17/2019,3,34,IL,11061 W Touhy Ave,60666
